step,epoch,loss,train_ppl,learning_rate,eval_loss,eval_ppl
71200,23.32132328856862,1.6396,5.153107856788365,3.33421458986477e-05,,
71400,23.38683262364887,1.6357,5.133049874635574,3.3295353516447526e-05,,
71600,23.452341958729118,1.6234,5.070300063631479,3.324856113424735e-05,,
71800,23.51785129380937,1.6282,5.094696007361669,3.320176875204717e-05,,
72000,23.58336062888962,1.6328,5.118185593623981,3.3154976369846993e-05,,
72200,23.648869963969865,1.6471,5.191901459881032,3.310818398764681e-05,,
72400,23.714379299050115,1.6379,5.144355015454933,3.306139160544663e-05,,
72600,23.779888634130362,1.6305,5.106427293986679,3.3014599223246454e-05,,
72800,23.845397969210612,1.639,5.150016919448222,3.296780684104628e-05,,
73000,23.910907304290863,1.6413,5.161875590607089,3.29210144588461e-05,,
73200,23.97641663937111,1.6143,5.024369633467486,3.287422207664592e-05,,
73272,24.0,,,,1.8009510040283203,6.055403440065724
73400,24.04192597445136,1.612,5.012826862585462,3.2827429694445745e-05,,
73600,24.10743530953161,1.6189,5.047534973214653,3.278063731224557e-05,,
73800,24.172944644611857,1.6199,5.05258503279682,3.273384493004539e-05,,
74000,24.238453979692107,1.6124,5.014832394410121,3.268705254784521e-05,,
74200,24.303963314772353,1.619,5.0480397519504905,3.2640260165645035e-05,,
74400,24.369472649852604,1.6097,5.001310609569232,3.259346778344486e-05,,
74600,24.434981984932854,1.6141,5.023364860021486,3.254667540124468e-05,,
74800,24.5004913200131,1.6426,5.168590392550474,3.24998830190445e-05,,
75000,24.56600065509335,1.6019,4.962452131889824,3.2453090636844326e-05,,
75200,24.6315099901736,1.6049,4.9773618416678795,3.240629825464415e-05,,
75400,24.697019325253848,1.6266,5.086551011484191,3.235950587244397e-05,,
75600,24.762528660334098,1.5863,4.885638582093228,3.231271349024379e-05,,
75800,24.828037995414345,1.6127,5.01633706981847,3.226592110804361e-05,,
76000,24.893547330494595,1.6166,5.035938983276586,3.221912872584343e-05,,
76200,24.959056665574845,1.6228,5.067258796064809,3.2172336343643254e-05,,
76325,25.0,,,,1.802066445350647,6.06216165578195
76400,25.024566000655092,1.6144,5.024872095553518,3.212554396144308e-05,,
76600,25.090075335735342,1.5744,4.827844042499024,3.20787515792429e-05,,
76800,25.155584670815593,1.5763,4.837025665959921,3.203195919704272e-05,,
77000,25.22109400589584,1.5847,4.877827810645335,3.1985166814842545e-05,,
77200,25.28660334097609,1.6116,5.010822132813112,3.193837443264237e-05,,
77400,25.352112676056336,1.5934,4.920450050501886,3.189158205044219e-05,,
77600,25.417622011136586,1.5938,4.922418624210581,3.184478966824201e-05,,
77800,25.483131346216837,1.5972,4.939183331385095,3.1797997286041835e-05,,
78000,25.548640681297083,1.6036,4.970895475322515,3.175120490384166e-05,,
78200,25.614150016377334,1.6069,4.987326526714701,3.170441252164148e-05,,
78400,25.679659351457584,1.597,4.9381955934959,3.16576201394413e-05,,
78600,25.74516868653783,1.5919,4.913074908165725,3.1610827757241125e-05,,
78800,25.81067802161808,1.6047,4.976366468840147,3.156403537504095e-05,,
79000,25.87618735669833,1.5869,4.888570844833337,3.151724299284077e-05,,
79200,25.941696691778578,1.5999,4.952537145917012,3.1470450610640586e-05,,
79378,26.0,,,,1.7865403890609741,5.968767093414711
79400,26.007206026858828,1.5946,4.9263581347040395,3.142365822844041e-05,,
79600,26.072715361939075,1.5791,4.850588316674679,3.137686584624023e-05,,
79800,26.138224697019325,1.5804,4.856898182010185,3.1330073464040054e-05,,
80000,26.203734032099575,1.5665,4.789854331499678,3.128328108183988e-05,,
80200,26.269243367179822,1.5762,4.836541987577648,3.12364886996397e-05,,
80400,26.334752702260072,1.5915,4.91111007119605,3.118969631743952e-05,,
80600,26.400262037340323,1.5949,4.927836263852737,3.1142903935239344e-05,,
80800,26.46577137242057,1.5981,4.943630597352837,3.109611155303917e-05,,
81000,26.53128070750082,1.5975,4.940665308669988,3.104931917083899e-05,,
81200,26.596790042581066,1.5961,4.933753216831113,3.100252678863881e-05,,
81400,26.662299377661316,1.6006,4.956005135573924,3.0955734406438635e-05,,
81600,26.727808712741567,1.618,5.042994235377287,3.090894202423846e-05,,
81800,26.793318047821813,1.6009,4.957492160157131,3.086214964203828e-05,,
82000,26.858827382902064,1.583,4.869542547835993,3.08153572598381e-05,,
82200,26.924336717982314,1.5806,4.857869658791026,3.0768564877637925e-05,,
82400,26.98984605306256,1.604,4.972884231237312,3.072177249543775e-05,,
82431,27.0,,,,1.795841932296753,6.024544846036199
82600,27.05535538814281,1.5864,4.886127170380444,3.067498011323757e-05,,
82800,27.120864723223058,1.5661,4.787938772904338,3.0628187731037386e-05,,
83000,27.186374058303308,1.5855,4.8817316342150745,3.058139534883721e-05,,
83200,27.251883393383558,1.5888,4.897867958900003,3.053460296663703e-05,,
83400,27.317392728463805,1.5601,4.759297151057267,3.0487810584436854e-05,,
83600,27.382902063544055,1.5916,4.911601206759538,3.0441018202236676e-05,,
83800,27.448411398624305,1.571,4.811457246094358,3.03942258200365e-05,,
84000,27.513920733704552,1.5783,4.846709397795767,3.034743343783632e-05,,
84200,27.579430068784802,1.5668,4.791291503364128,3.030064105563614e-05,,
84400,27.644939403865052,1.5799,4.8544703399302795,3.0253848673435963e-05,,
84600,27.7104487389453,1.5849,4.878803473770524,3.0207056291235786e-05,,
84800,27.77595807402555,1.5914,4.910618984743662,3.0160263909035612e-05,,
85000,27.841467409105796,1.5389,4.659462042732676,3.0113471526835435e-05,,
85200,27.906976744186046,1.5797,4.853499542945229,3.0066679144635257e-05,,
85400,27.972486079266297,1.583,4.869542547835993,3.001988676243508e-05,,
85484,28.0,,,,1.7804330587387085,5.932424950855033
85600,28.037995414346543,1.5572,4.745515182831989,2.9973094380234902e-05,,
85800,28.103504749426794,1.5447,4.686565446471535,2.992630199803472e-05,,
86000,28.169014084507044,1.5447,4.686565446471535,2.9879509615834544e-05,,
86200,28.23452341958729,1.5745,4.828326851043298,2.9832717233634367e-05,,
86400,28.30003275466754,1.5718,4.815307951968213,2.978592485143419e-05,,
86600,28.365542089747787,1.5514,4.718070860242613,2.973913246923401e-05,,
86800,28.431051424828038,1.5645,4.780284196162062,2.969234008703383e-05,,
87000,28.496560759908288,1.5506,4.714297912934567,2.9645547704833654e-05,,
87200,28.562070094988535,1.5642,4.778850325994492,2.9598755322633476e-05,,
87400,28.627579430068785,1.5633,4.7745512955549785,2.95519629404333e-05,,
87600,28.693088765149035,1.5782,4.846224751088726,2.9505170558233118e-05,,
87800,28.758598100229282,1.5788,4.849133358434324,2.945837817603294e-05,,
88000,28.824107435309532,1.5583,4.750738121622793,2.9411585793832763e-05,,
88200,28.88961677038978,1.5426,4.676733985680837,2.9364793411632586e-05,,
88400,28.95512610547003,1.5638,4.776939168121151,2.9318001029432412e-05,,
88537,29.0,,,,1.803606629371643,6.071505694219092
88600,29.02063544055028,1.5504,4.713355147631653,2.9271208647232234e-05,,
88800,29.086144775630526,1.5503,4.71288383568288,2.9224416265032057e-05,,
89000,29.151654110710776,1.5386,4.658064413774682,2.917762388283188e-05,,
89200,29.217163445791027,1.5339,4.63622287884364,2.91308315006317e-05,,
89400,29.282672780871273,1.5374,4.65247808894341,2.908403911843152e-05,,
89600,29.348182115951523,1.5642,4.778850325994492,2.9037246736231344e-05,,
89800,29.413691451031774,1.5609,4.763106112159409,2.8990454354031166e-05,,
90000,29.47920078611202,1.5652,4.783631566542323,2.894366197183099e-05,,
90200,29.54471012119227,1.5689,4.801363787718201,2.8896869589630808e-05,,
90400,29.610219456272517,1.547,4.697356952473067,2.885007720743063e-05,,
90600,29.675728791352768,1.5424,4.6757987324121455,2.8803284825230453e-05,,
90800,29.741238126433018,1.5333,4.633441979469573,2.8756492443030276e-05,,
91000,29.806747461513265,1.5467,4.695947956747251,2.87097000608301e-05,,
91200,29.872256796593515,1.5591,4.754540232761768,2.8662907678629918e-05,,
91400,29.937766131673765,1.5338,4.635759279736098,2.861611529642974e-05,,
91590,30.0,,,,1.7858814001083374,5.964835037572267
91600,30.003275466754012,1.5609,4.763106112159409,2.8569322914229563e-05,,
91800,30.068784801834262,1.5371,4.651082554857306,2.8522530532029386e-05,,
92000,30.13429413691451,1.5082,4.51859000779037,2.8475738149829205e-05,,
92200,30.19980347199476,1.5544,4.732246325389465,2.8428945767629034e-05,,
92400,30.26531280707501,1.547,4.697356952473067,2.8382153385428857e-05,,
92600,30.330822142155256,1.5159,4.553517448928242,2.8335361003228676e-05,,
92800,30.396331477235506,1.5427,4.6772016824638545,2.82885686210285e-05,,
93000,30.461840812315756,1.5338,4.635759279736098,2.824177623882832e-05,,
93200,30.527350147396003,1.5404,4.666456480313504,2.8194983856628144e-05,,
93400,30.592859482476253,1.5286,4.61171589845054,2.8148191474427966e-05,,
93600,30.6583688175565,1.5439,4.682817693415461,2.8101399092227785e-05,,
93800,30.72387815263675,1.5439,4.682817693415461,2.8054606710027608e-05,,
94000,30.789387487717,1.5362,4.64689846368139,2.800781432782743e-05,,
94200,30.854896822797247,1.5374,4.65247808894341,2.7961021945627253e-05,,
94400,30.920406157877498,1.5489,4.706290414784478,2.7914229563427076e-05,,
94600,30.985915492957748,1.5145,4.547146984865096,2.7867437181226895e-05,,
94643,31.0,,,,1.7872850894927979,5.973213692333201
94800,31.051424828037995,1.5075,4.515428101581201,2.7820644799026718e-05,,
95000,31.116934163118245,1.5255,4.5974417155800325,2.777385241682654e-05,,
95200,31.182443498198495,1.5089,4.521754128108733,2.7727060034626363e-05,,
95400,31.24795283327874,1.5092,4.523110857846452,2.7680267652426185e-05,,
95600,31.313462168358992,1.5256,4.597901482739565,2.7633475270226005e-05,,
95800,31.37897150343924,1.5387,4.658530243507157,2.7586682888025834e-05,,
96000,31.44448083851949,1.5073,4.514525106263427,2.7539890505825657e-05,,
96200,31.50999017359974,1.5313,4.624184356219758,2.7493098123625476e-05,,
96400,31.575499508679986,1.5135,4.5426021106960555,2.7446305741425298e-05,,
96600,31.641008843760236,1.5395,4.662258558829249,2.739951335922512e-05,,
96800,31.706518178840486,1.5357,4.644575595215059,2.7352720977024943e-05,,
97000,31.772027513920733,1.5255,4.5974417155800325,2.7305928594824766e-05,,
97200,31.837536849000983,1.5158,4.5530621199501775,2.7259136212624585e-05,,
97400,31.90304618408123,1.5237,4.589173763880864,2.7212343830424408e-05,,
97600,31.96855551916148,1.5097,4.525372978758475,2.716555144822423e-05,,
97696,32.0,,,,1.7702189683914185,5.872139033455032
97800,32.03406485424173,1.5076,4.515879666969253,2.7118759066024053e-05,,
98000,32.09957418932198,1.5149,4.548966207479308,2.7071966683823872e-05,,
98200,32.16508352440223,1.4953,4.4606745545038935,2.7025174301623695e-05,,
98400,32.23059285948248,1.4833,4.407466347588291,2.6978381919423517e-05,,
98600,32.29610219456273,1.519,4.567655255297767,2.693158953722334e-05,,
98800,32.36161152964297,1.5058,4.5077583949063085,2.6884797155023163e-05,,
99000,32.42712086472322,1.5292,4.614483758264518,2.6838004772822982e-05,,
99200,32.49263019980347,1.5348,4.640397357668292,2.6791212390622804e-05,,
99400,32.55813953488372,1.5191,4.568112043662334,2.6744420008422634e-05,,
99600,32.62364886996397,1.5148,4.548511333602633,2.6697627626222453e-05,,
99800,32.689158205044215,1.5208,4.575884438800577,2.6650835244022276e-05,,
100000,32.754667540124466,1.5127,4.538969482252615,2.6604042861822098e-05,,
100200,32.820176875204716,1.5029,4.4947048323751195,2.655725047962192e-05,,
100400,32.885686210284966,1.523,4.585962466331417,2.6510458097421743e-05,,
100600,32.951195545365216,1.5313,4.624184356219758,2.6463665715221562e-05,,
100749,33.0,,,,1.7818341255187988,5.940742499739168
100800,33.01670488044547,1.5083,4.5190418893848525,2.6416873333021385e-05,,
101000,33.08221421552571,1.4858,4.418498798274552,2.6370080950821208e-05,,
101200,33.14772355060596,1.5047,4.502802586866044,2.632328856862103e-05,,
101400,33.21323288568621,1.4942,4.4557705102127905,2.6276496186420853e-05,,
101600,33.27874222076646,1.4839,4.410111620899479,2.6229703804220672e-05,,
101800,33.34425155584671,1.506,4.508660036746468,2.6182911422020495e-05,,
102000,33.409760890926954,1.4873,4.42513151976945,2.6136119039820317e-05,,
102200,33.475270226007204,1.4874,4.4255740550478215,2.608932665762014e-05,,
102400,33.540779561087454,1.5186,4.565828558559351,2.6042534275419962e-05,,
102600,33.606288896167705,1.485,4.414965412778578,2.599574189321978e-05,,
102800,33.671798231247955,1.5103,4.5280890172758035,2.5948949511019604e-05,,
103000,33.737307566328205,1.4885,4.430444864962687,2.5902157128819434e-05,,
103200,33.80281690140845,1.4972,4.46915789277674,2.5855364746619253e-05,,
103400,33.8683262364887,1.5033,4.496503073932406,2.5808572364419075e-05,,
103600,33.93383557156895,1.5129,4.539877366934507,2.5761779982218898e-05,,
103800,33.9993449066492,1.5231,4.586421085508627,2.571498760001872e-05,,
103802,34.0,,,,1.7829127311706543,5.947153675119046
104000,34.06485424172945,1.47,4.349235141062741,2.5668195217818543e-05,,
104200,34.13036357680969,1.4822,4.4026208001456295,2.5621402835618362e-05,,
104400,34.19587291188994,1.5008,4.485275856117351,2.5574610453418185e-05,,
104600,34.26138224697019,1.4798,4.39206717963563,2.5527818071218007e-05,,
104800,34.32689158205044,1.4667,4.3349063206543095,2.548102568901783e-05,,
105000,34.39240091713069,1.4815,4.399540043975985,2.543423330681765e-05,,
105200,34.45791025221094,1.4608,4.309405674242448,2.5387440924617472e-05,,
105400,34.52341958729119,1.4732,4.363174985369701,2.5340648542417294e-05,,
105600,34.58892892237144,1.4963,4.465137460139306,2.5293856160217117e-05,,
105800,34.65443825745169,1.4715,4.355763889111231,2.524706377801694e-05,,
106000,34.71994759253194,1.48,4.392945680918757,2.520027139581676e-05,,
106200,34.78545692761219,1.482,4.401740364032147,2.515347901361658e-05,,
106400,34.85096626269243,1.4748,4.370161653190061,2.5106686631416404e-05,,
106600,34.91647559777268,1.4901,4.437539250741782,2.505989424921623e-05,,
106800,34.98198493285293,1.4884,4.430001842627677,2.5013101867016052e-05,,
106855,35.0,,,,1.7693519592285156,5.867050041527288
107000,35.04749426793318,1.4779,4.3837301746571,2.4966309484815872e-05,,
107200,35.11300360301343,1.4781,4.38460700837248,2.4919517102615694e-05,,
107400,35.178512938093675,1.4779,4.3837301746571,2.487272472041552e-05,,
107600,35.244022273173925,1.4663,4.333172704872319,2.482593233821534e-05,,
107800,35.309531608254176,1.4414,4.22660892935319,2.4779139956015162e-05,,
108000,35.375040943334426,1.4764,4.3771595086266375,2.4732347573814985e-05,,
108200,35.440550278414676,1.4736,4.364920604464393,2.4685555191614807e-05,,
108400,35.50605961349493,1.4673,4.3375080448859205,2.463876280941463e-05,,
108600,35.57156894857517,1.4897,4.435764589997296,2.459197042721445e-05,,
108800,35.63707828365542,1.4749,4.370598691206916,2.454517804501427e-05,,
109000,35.70258761873567,1.4619,4.314148628630779,2.4498385662814094e-05,,
109200,35.76809695381592,1.475,4.371035772929758,2.4451593280613917e-05,,
109400,35.83360628889617,1.4785,4.386361201991163,2.440480089841374e-05,,
109600,35.899115623976414,1.47,4.349235141062741,2.4358008516213562e-05,,
109800,35.964624959056664,1.4759,4.374971475926083,2.4311216134013385e-05,,
109908,36.0,,,,1.7649431228637695,5.841240115627773
110000,36.030134294136914,1.4506,4.2656731513920265,2.4264423751813207e-05,,
110200,36.095643629217165,1.45,4.263114515168817,2.421763136961303e-05,,
110400,36.161152964297415,1.4516,4.269940958091118,2.417083898741285e-05,,
110600,36.22666229937766,1.4542,4.281057249498807,2.412404660521267e-05,,
110800,36.29217163445791,1.4716,4.356199487279688,2.4077254223012494e-05,,
111000,36.35768096953816,1.4742,4.367540342669941,2.4030461840812317e-05,,
111200,36.42319030461841,1.467,4.336206987640799,2.398366945861214e-05,,
111400,36.48869963969866,1.4641,4.323650203513837,2.3936877076411962e-05,,
111600,36.55420897477891,1.4406,4.223228994363966,2.3890084694211784e-05,,
111800,36.61971830985915,1.4693,4.346191741778019,2.3843292312011607e-05,,
112000,36.6852276449394,1.4742,4.367540342669941,2.3796499929811426e-05,,
112200,36.75073698001965,1.4756,4.373659181337336,2.374970754761125e-05,,
112400,36.8162463150999,1.4804,4.394703210673641,2.370291516541107e-05,,
112600,36.88175565018015,1.4745,4.368850801331712,2.3656122783210894e-05,,
112800,36.9472649852604,1.4464,4.247794894776103,2.3609330401010717e-05,,
112961,37.0,,,,1.7555948495864868,5.786889046882477
113000,37.01277432034065,1.4424,4.230837652291617,2.356253801881054e-05,,
113200,37.0782836554209,1.4409,4.224496153126585,2.3515745636610362e-05,,
113400,37.14379299050115,1.4465,4.248219695505263,2.3468953254410184e-05,,
113600,37.2093023255814,1.4386,4.21479097720507,2.3422160872210007e-05,,
113800,37.27481166066165,1.4293,4.175775126031361,2.3375368490009826e-05,,
114000,37.34032099574189,1.4521,4.272076462401751,2.332857610780965e-05,,
114200,37.40583033082214,1.4511,4.267806521265746,2.328178372560947e-05,,
114400,37.47133966590239,1.4558,4.28791242377499,2.3234991343409294e-05,,
114600,37.53684900098264,1.4703,4.350540107340214,2.3188198961209116e-05,,
114800,37.60235833606289,1.428,4.170350145368969,2.314140657900894e-05,,
115000,37.667867671143135,1.4284,4.1720186190996165,2.309461419680876e-05,,
115200,37.733377006223385,1.4369,4.207631919467038,2.3047821814608584e-05,,
115400,37.798886341303636,1.4526,4.274213034731522,2.3001029432408407e-05,,
115600,37.864395676383886,1.476,4.375408994949263,2.2954237050208226e-05,,
115800,37.929905011464136,1.4567,4.291773282082017,2.290744466800805e-05,,
116000,37.99541434654438,1.4455,4.2439735992117456,2.286065228580787e-05,,
116014,38.0,,,,1.764972448348999,5.841411415340217
116200,38.06092368162463,1.4334,4.192930949453663,2.2813859903607694e-05,,
116400,38.12643301670488,1.4259,4.161601599252207,2.2767067521407513e-05,,
116600,38.19194235178513,1.4499,4.2626882250321625,2.272027513920734e-05,,
116800,38.25745168686538,1.444,4.237612410896887,2.267348275700716e-05,,
117000,38.32296102194563,1.4354,4.2013252028078405,2.2626690374806984e-05,,
117200,38.388470357025874,1.4402,4.221540040579496,2.2579897992606803e-05,,
117400,38.453979692106124,1.44,4.220695816996552,2.2533105610406626e-05,,
117600,38.519489027186374,1.4172,4.12555270540506,2.248631322820645e-05,,
117800,38.584998362266624,1.4522,4.272503691409085,2.243952084600627e-05,,
118000,38.650507697346875,1.452,4.271649276115181,2.2392728463806094e-05,,
118200,38.71601703242712,1.4302,4.1795350153411865,2.2345936081605913e-05,,
118400,38.78152636750737,1.4537,4.278917255917037,2.229914369940574e-05,,
118600,38.84703570258762,1.45,4.263114515168817,2.225235131720556e-05,,
118800,38.91254503766787,1.4181,4.129267374190137,2.2205558935005384e-05,,
119000,38.97805437274812,1.4402,4.221540040579496,2.2158766552805203e-05,,
119067,39.0,,,,1.761999487876892,5.824070919177912
119200,39.04356370782837,1.4222,4.146232124397461,2.2111974170605026e-05,,
119400,39.10907304290861,1.4128,4.107440150343991,2.206518178840485e-05,,
119600,39.17458237798886,1.4175,4.126790556885119,2.201838940620467e-05,,
119800,39.24009171306911,1.4413,4.226186289592595,2.1971597024004494e-05,,
120000,39.30560104814936,1.4387,4.215212477377447,2.1924804641804313e-05,,
120200,39.37111038322961,1.4051,4.075934314319966,2.187801225960414e-05,,
120400,39.436619718309856,1.4423,4.230414589679872,2.183121987740396e-05,,
120600,39.50212905339011,1.4126,4.106618744457249,2.1784427495203784e-05,,
120800,39.56763838847036,1.4618,4.31371723533794,2.1737635113003603e-05,,
121000,39.63314772355061,1.4346,4.197965486711218,2.1690842730803426e-05,,
121200,39.69865705863086,1.4378,4.211420492796827,2.1644050348603248e-05,,
121400,39.7641663937111,1.4145,4.1144287372153325,2.159725796640307e-05,,
121600,39.82967572879135,1.4197,4.135879490271122,2.1550465584202893e-05,,
121800,39.8951850638716,1.428,4.170350145368969,2.1503673202002713e-05,,
122000,39.96069439895185,1.4179,4.1284416032951405,2.145688081980254e-05,,
122120,40.0,,,,1.7415140867233276,5.7059762284656195
122200,40.0262037340321,1.4289,4.174105149998422,2.141008843760236e-05,,
122400,40.09171306911235,1.4177,4.12761599753781,2.1363296055402184e-05,,
122600,40.157222404192595,1.395,4.034974572632203,2.1316503673202003e-05,,
122800,40.222731739272845,1.3927,4.02570479544534,2.1269711291001826e-05,,
123000,40.288241074353095,1.4136,4.110727417195686,2.1222918908801648e-05,,
123200,40.353750409433346,1.4386,4.21479097720507,2.117612652660147e-05,,
123400,40.419259744513596,1.4431,4.233800275445352,2.112933414440129e-05,,
123600,40.48476907959384,1.4331,4.1916732588318535,2.1082541762201113e-05,,
123800,40.55027841467409,1.3892,4.011639457361292,2.103574938000094e-05,,
124000,40.61578774975434,1.4259,4.161601599252207,2.098895699780076e-05,,
124200,40.68129708483459,1.4309,4.182461714076976,2.094216461560058e-05,,
124400,40.74680641991484,1.4308,4.18204348881718,2.0895372233400403e-05,,
124600,40.81231575499508,1.406,4.079604306451588,2.0848579851200225e-05,,
124800,40.87782509007533,1.3879,4.006427714433611,2.0801787469000048e-05,,
125000,40.943334425155584,1.4247,4.156610672488075,2.075499508679987e-05,,
125173,41.0,,,,1.7468122243881226,5.736287501781739
125200,41.008843760235834,1.4395,4.2185859965871115,2.070820270459969e-05,,
125400,41.074353095316084,1.4022,4.06413122755624,2.0661410322399512e-05,,
125600,41.139862430396335,1.4239,4.153286713710872,2.061461794019934e-05,,
125800,41.20537176547658,1.3971,4.043456922584918,2.056782555799916e-05,,
126000,41.27088110055683,1.3973,4.044265694843964,2.052103317579898e-05,,
126200,41.33639043563708,1.416,4.120605011368718,2.0474240793598803e-05,,
126400,41.40189977071733,1.4142,4.113194593724947,2.0427448411398625e-05,,
126600,41.46740910579758,1.3823,3.984054422917866,2.0380656029198448e-05,,
126800,41.53291844087782,1.4134,4.109905353921315,2.033386364699827e-05,,
127000,41.59842777595807,1.4148,4.115663251004306,2.028707126479809e-05,,
127200,41.66393711103832,1.4109,4.09964342329455,2.0240278882597912e-05,,
127400,41.72944644611857,1.4322,4.1879024500174005,2.019348650039774e-05,,
127600,41.79495578119882,1.3889,4.010436146029808,2.014669411819756e-05,,
127800,41.86046511627907,1.424,4.153702063149369,2.009990173599738e-05,,
128000,41.925974451359316,1.4114,4.101693757547045,2.0053109353797203e-05,,
128200,41.99148378643957,1.4286,4.172853106269372,2.0006316971597025e-05,,
128226,42.0,,,,1.7733968496322632,5.890829676525457
128400,42.05699312151982,1.4248,4.15702635433907,1.9959524589396848e-05,,
128600,42.12250245660007,1.401,4.059257195087539,1.991273220719667e-05,,
128800,42.18801179168032,1.4167,4.123490444660507,1.986593982499649e-05,,
129000,42.25352112676056,1.3956,4.037396283816486,1.9819147442796312e-05,,
129200,42.31903046184081,1.3772,3.9637874700194766,1.9772355060596138e-05,,
129400,42.38453979692106,1.3903,4.016054688696421,1.9725562678395957e-05,,
129600,42.45004913200131,1.4136,4.110727417195686,1.967877029619578e-05,,
129800,42.51555846708156,1.3785,3.968943744582793,1.9631977913995603e-05,,
130000,42.58106780216181,1.4024,4.064944135089796,1.9585185531795425e-05,,
130200,42.646577137242055,1.3829,3.9864455728448602,1.9538393149595248e-05,,
130400,42.712086472322305,1.4131,4.108672567242386,1.9491600767395067e-05,,
130600,42.777595807402555,1.3922,4.023692446176859,1.944480838519489e-05,,
130800,42.843105142482806,1.3991,4.051551928737905,1.9398016002994712e-05,,
131000,42.908614477563056,1.3997,4.053983589320373,1.9351223620794538e-05,,
131200,42.9741238126433,1.4168,4.123902814323112,1.9304431238594357e-05,,
131279,43.0,,,,1.7452079057693481,5.7270920471318405
131400,43.03963314772355,1.381,3.9788785172357057,1.925763885639418e-05,,
131600,43.1051424828038,1.3711,3.939681962995893,1.9210846474194002e-05,,
131800,43.17065181788405,1.4011,4.05966314110401,1.9164054091993825e-05,,
132000,43.2361611529643,1.3809,3.978480649277712,1.9117261709793648e-05,,
132200,43.30167048804454,1.3793,3.9721201699792084,1.9070469327593467e-05,,
132400,43.36717982312479,1.4047,4.074304266625511,1.902367694539329e-05,,
132600,43.432689158205044,1.3796,3.9733119847934852,1.8976884563193112e-05,,
132800,43.498198493285294,1.4051,4.075934314319966,1.8930092180992938e-05,,
133000,43.563707828365544,1.3961,4.039415486717052,1.8883299798792757e-05,,
133200,43.629217163445794,1.3742,3.95191392682936,1.883650741659258e-05,,
133400,43.69472649852604,1.3856,3.9972235195720205,1.8789715034392402e-05,,
133600,43.76023583360629,1.3893,4.012040641365894,1.8742922652192225e-05,,
133800,43.82574516868654,1.3952,4.035781648251601,1.8696130269992048e-05,,
134000,43.89125450376679,1.4067,4.082461029202418,1.8649337887791867e-05,,
134200,43.95676383884704,1.3815,3.980868453937042,1.860254550559169e-05,,
134332,44.0,,,,1.7235318422317505,5.60428700924352
134400,44.02227317392728,1.3867,4.001622884650741,1.8555753123391512e-05,,
134600,44.08778250900753,1.3717,3.9420464814582936,1.8508960741191338e-05,,
134800,44.15329184408778,1.4046,4.07389685656969,1.8462168358991157e-05,,
135000,44.21880117916803,1.3669,3.923169998150068,1.841537597679098e-05,,
135200,44.28431051424828,1.3618,3.903212765360399,1.8368583594590802e-05,,
135400,44.349819849328526,1.3691,3.9318104731835435,1.8321791212390625e-05,,
135600,44.415329184408776,1.3715,3.941258150997676,1.8274998830190444e-05,,
135800,44.480838519489026,1.383,3.9868442373350366,1.8228206447990267e-05,,
136000,44.54634785456928,1.3812,3.979674372522029,1.818141406579009e-05,,
136200,44.61185718964953,1.3947,4.033764261816113,1.8134621683589912e-05,,
136400,44.67736652472978,1.3808,3.9780828211045245,1.8087829301389734e-05,,
136600,44.74287585981002,1.384,3.9908330756591304,1.8041036919189557e-05,,
136800,44.80838519489027,1.3642,3.9125917262484298,1.799424453698938e-05,,
137000,44.87389452997052,1.3942,4.031747883821712,1.7947452154789202e-05,,
137200,44.93940386505077,1.3773,3.9641838685860766,1.7900659772589025e-05,,
137385,45.0,,,,1.7230000495910645,5.601307482971002
137400,45.00491320013102,1.3872,4.003624196379304,1.7853867390388844e-05,,
137600,45.070422535211264,1.3603,3.897362335131986,1.7807075008188667e-05,,
137800,45.135931870291515,1.3437,3.833200139959832,1.776028262598849e-05,,
138000,45.201441205371765,1.3765,3.9610137896918367,1.7713490243788312e-05,,
138200,45.266950540452015,1.3967,4.0418398632493115,1.7666697861588134e-05,,
138400,45.332459875532265,1.3682,3.928273435663313,1.7619905479387957e-05,,
138600,45.397969210612516,1.365,3.915723051992722,1.757311309718778e-05,,
138800,45.46347854569276,1.3706,3.9377126143925745,1.7526320714987602e-05,,
139000,45.52898788077301,1.3765,3.9610137896918367,1.7479528332787425e-05,,
139200,45.59449721585326,1.3538,3.8721116336369352,1.7432735950587244e-05,,
139400,45.66000655093351,1.357,3.884522237239959,1.7385943568387066e-05,,
139600,45.72551588601376,1.3862,3.99962257332792,1.733915118618689e-05,,
139800,45.791025221094,1.3634,3.909462904562975,1.729235880398671e-05,,
140000,45.85653455617425,1.3582,3.8891864618997363,1.7245566421786534e-05,,
140200,45.9220438912545,1.3835,3.9888381578923036,1.7198774039586357e-05,,
140400,45.987553226334754,1.3773,3.9641838685860766,1.715198165738618e-05,,
140438,46.0,,,,1.7501941919326782,5.755720281932694
140600,46.053062561415004,1.3618,3.903212765360399,1.7105189275186002e-05,,
140800,46.11857189649525,1.3498,3.856654122734203,1.7058396892985825e-05,,
141000,46.1840812315755,1.3481,3.8501033804341467,1.7011604510785644e-05,,
141200,46.24959056665575,1.3724,3.944806880022096,1.6964812128585466e-05,,
141400,46.315099901736,1.3804,3.9764919061802795,1.691801974638529e-05,,
141600,46.38060923681625,1.3699,3.934957180077023,1.687122736418511e-05,,
141800,46.4461185718965,1.337,3.8076035433731965,1.682443498198493e-05,,
